src,satb,articulation,instrument,duration_s,dest
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/Iowa/samples/Bassoon-solo/Bassoon.ff.F2-PB.wav,T,sustain,Bassoon,2.5,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/sustain/Bassoon/Bassoon.ff.F2-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/Iowa/samples/Bassoon-solo/Bassoon.ff.F3-PB.wav,T,sustain,Bassoon,2.03,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/sustain/Bassoon/Bassoon.ff.F3-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/Iowa/samples/Bassoon-solo/Bassoon.ff.G#3-PB.wav,T,sustain,Bassoon,1.85,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/sustain/Bassoon/Bassoon.ff.G#3-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/Iowa/samples/Bassoon-solo/Bassoon.ff.G#4-PB.wav,T,sustain,Bassoon,2.23,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/sustain/Bassoon/Bassoon.ff.G#4-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/Iowa/samples/Bassoon-solo/Bassoon.ff.G2-PB.wav,T,sustain,Bassoon,2.32,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/sustain/Bassoon/Bassoon.ff.G2-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/Iowa/samples/Bassoon-solo/Bassoon.ff.G3-PB.wav,T,sustain,Bassoon,2.0,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/sustain/Bassoon/Bassoon.ff.G3-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/Iowa/samples/Bassoon-solo/Bassoon.mf.A#1-PB.wav,T,sustain,Bassoon,1.94,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/sustain/Bassoon/Bassoon.mf.A#1-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/Iowa/samples/Bassoon-solo/Bassoon.mf.A#2-PB.wav,T,sustain,Bassoon,2.19,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/sustain/Bassoon/Bassoon.mf.A#2-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/Iowa/samples/Bassoon-solo/Bassoon.mf.A#3-PB.wav,T,sustain,Bassoon,2.08,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/sustain/Bassoon/Bassoon.mf.A#3-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/Iowa/samples/Bassoon-solo/Bassoon.mf.A#4-PB.wav,T,sustain,Bassoon,2.51,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/sustain/Bassoon/Bassoon.mf.A#4-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/Iowa/samples/Bassoon-solo/Bassoon.mf.A2-PB.wav,T,sustain,Bassoon,2.28,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/sustain/Bassoon/Bassoon.mf.A2-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/Iowa/samples/Bassoon-solo/Bassoon.mf.A4-PB.wav,T,sustain,Bassoon,2.29,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/sustain/Bassoon/Bassoon.mf.A4-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/Iowa/samples/Bassoon-solo/Bassoon.mf.B1-PB.wav,T,sustain,Bassoon,2.11,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/sustain/Bassoon/Bassoon.mf.B1-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/Iowa/samples/Bassoon-solo/Bassoon.mf.B3-PB.wav,T,sustain,Bassoon,2.16,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/sustain/Bassoon/Bassoon.mf.B3-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/Iowa/samples/Bassoon-solo/Bassoon.mf.B4-PB.wav,T,sustain,Bassoon,2.36,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/sustain/Bassoon/Bassoon.mf.B4-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/Iowa/samples/Bassoon-solo/Bassoon.mf.C#2-PB.wav,T,sustain,Bassoon,2.13,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/sustain/Bassoon/Bassoon.mf.C#2-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/Iowa/samples/Bassoon-solo/Bassoon.mf.C#3-PB.wav,T,sustain,Bassoon,2.02,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/sustain/Bassoon/Bassoon.mf.C#3-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/Iowa/samples/Bassoon-solo/Bassoon.mf.C#4-PB.wav,T,sustain,Bassoon,2.51,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/sustain/Bassoon/Bassoon.mf.C#4-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/Iowa/samples/Bassoon-solo/Bassoon.mf.C#5-PB.wav,T,sustain,Bassoon,2.37,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/sustain/Bassoon/Bassoon.mf.C#5-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/Iowa/samples/Bassoon-solo/Bassoon.mf.C2-PB.wav,T,sustain,Bassoon,2.18,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/sustain/Bassoon/Bassoon.mf.C2-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/Iowa/samples/Bassoon-solo/Bassoon.mf.C3-PB.wav,T,sustain,Bassoon,2.0,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/sustain/Bassoon/Bassoon.mf.C3-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/Iowa/samples/Bassoon-solo/Bassoon.mf.C4-PB.wav,T,sustain,Bassoon,2.33,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/sustain/Bassoon/Bassoon.mf.C4-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/Iowa/samples/Bassoon-solo/Bassoon.mf.C5-PB.wav,T,sustain,Bassoon,2.29,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/sustain/Bassoon/Bassoon.mf.C5-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/Iowa/samples/Bassoon-solo/Bassoon.mf.D#3-PB.wav,T,sustain,Bassoon,2.14,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/sustain/Bassoon/Bassoon.mf.D#3-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/Iowa/samples/Bassoon-solo/Bassoon.mf.D#4-PB.wav,T,sustain,Bassoon,2.52,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/sustain/Bassoon/Bassoon.mf.D#4-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/Iowa/samples/Bassoon-solo/Bassoon.mf.D3-PB.wav,T,sustain,Bassoon,2.12,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/sustain/Bassoon/Bassoon.mf.D3-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/Iowa/samples/Bassoon-solo/Bassoon.mf.D4-PB.wav,T,sustain,Bassoon,2.44,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/sustain/Bassoon/Bassoon.mf.D4-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/Iowa/samples/Bassoon-solo/Bassoon.mf.D5-PB.wav,T,sustain,Bassoon,2.41,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/sustain/Bassoon/Bassoon.mf.D5-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/Iowa/samples/Bassoon-solo/Bassoon.mf.E2-PB.wav,T,sustain,Bassoon,2.2,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/sustain/Bassoon/Bassoon.mf.E2-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/Iowa/samples/Bassoon-solo/Bassoon.mf.E3-PB.wav,T,sustain,Bassoon,2.16,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/sustain/Bassoon/Bassoon.mf.E3-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/Iowa/samples/Bassoon-solo/Bassoon.mf.E4-PB.wav,T,sustain,Bassoon,2.35,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/sustain/Bassoon/Bassoon.mf.E4-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/Iowa/samples/Bassoon-solo/Bassoon.mf.F#2-PB.wav,T,sustain,Bassoon,2.1,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/sustain/Bassoon/Bassoon.mf.F#2-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/Iowa/samples/Bassoon-solo/Bassoon.mf.F#3-PB.wav,T,sustain,Bassoon,2.14,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/sustain/Bassoon/Bassoon.mf.F#3-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/Iowa/samples/Bassoon-solo/Bassoon.mf.F#4-PB.wav,T,sustain,Bassoon,2.43,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/sustain/Bassoon/Bassoon.mf.F#4-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/Iowa/samples/Bassoon-solo/Bassoon.mf.F2-PB.wav,T,sustain,Bassoon,2.24,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/sustain/Bassoon/Bassoon.mf.F2-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/Iowa/samples/Bassoon-solo/Bassoon.mf.F3-PB.wav,T,sustain,Bassoon,2.26,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/sustain/Bassoon/Bassoon.mf.F3-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/Iowa/samples/Bassoon-solo/Bassoon.mf.F4-PB.wav,T,sustain,Bassoon,2.24,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/sustain/Bassoon/Bassoon.mf.F4-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/Iowa/samples/Bassoon-solo/Bassoon.mf.G#4-PB.wav,T,sustain,Bassoon,2.44,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/sustain/Bassoon/Bassoon.mf.G#4-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/Iowa/samples/Bassoon-solo/Bassoon.mf.G2-PB.wav,T,sustain,Bassoon,2.14,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/sustain/Bassoon/Bassoon.mf.G2-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/Iowa/samples/Bassoon-solo/Bassoon.mf.G3-PB.wav,T,sustain,Bassoon,2.12,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/sustain/Bassoon/Bassoon.mf.G3-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/Iowa/samples/Bassoon-solo/Bassoon.mf.G4-PB.wav,T,sustain,Bassoon,2.33,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/T/sustain/Bassoon/Bassoon.mf.G4-PB.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/Iowa/samples/Horn-solo/Horn.ff.A#2-PB-loop.wav,A,sustain,Horn,4.34,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/A/sustain/Horn/Horn.ff.A#2-PB-loop.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/Iowa/samples/Horn-solo/Horn.ff.A#3-PB-loop.wav,A,sustain,Horn,4.47,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/A/sustain/Horn/Horn.ff.A#3-PB-loop.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/Iowa/samples/Horn-solo/Horn.ff.A2-PB-loop.wav,A,sustain,Horn,2.52,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/A/sustain/Horn/Horn.ff.A2-PB-loop.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/Iowa/samples/Horn-solo/Horn.ff.A4-PB-loop.wav,A,sustain,Horn,2.25,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/A/sustain/Horn/Horn.ff.A4-PB-loop.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/Iowa/samples/Horn-solo/Horn.ff.B3-PB-loop.wav,A,sustain,Horn,2.49,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/A/sustain/Horn/Horn.ff.B3-PB-loop.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/Iowa/samples/Horn-solo/Horn.ff.B4-PB-loop.wav,A,sustain,Horn,2.31,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/A/sustain/Horn/Horn.ff.B4-PB-loop.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/Iowa/samples/Horn-solo/Horn.ff.C#4-PB-loop.wav,A,sustain,Horn,3.95,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/A/sustain/Horn/Horn.ff.C#4-PB-loop.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/Iowa/samples/Horn-solo/Horn.ff.C4-PB-loop.wav,A,sustain,Horn,2.41,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/A/sustain/Horn/Horn.ff.C4-PB-loop.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/Iowa/samples/Horn-solo/Horn.ff.C5-PB-loop.wav,A,sustain,Horn,2.25,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/A/sustain/Horn/Horn.ff.C5-PB-loop.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/Iowa/samples/Horn-solo/Horn.ff.D#3-PB-loop.wav,A,sustain,Horn,2.89,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/A/sustain/Horn/Horn.ff.D#3-PB-loop.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/Iowa/samples/Horn-solo/Horn.ff.D#4-PB-loop.wav,A,sustain,Horn,2.46,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/A/sustain/Horn/Horn.ff.D#4-PB-loop.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/Iowa/samples/Horn-solo/Horn.ff.E2-PB-loop.wav,A,sustain,Horn,4.34,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/A/sustain/Horn/Horn.ff.E2-PB-loop.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/Iowa/samples/Horn-solo/Horn.ff.E4-PB-loop.wav,A,sustain,Horn,2.67,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/A/sustain/Horn/Horn.ff.E4-PB-loop.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/Iowa/samples/Horn-solo/Horn.ff.E5-PB-loop.wav,A,sustain,Horn,2.27,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/A/sustain/Horn/Horn.ff.E5-PB-loop.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/Iowa/samples/Horn-solo/Horn.ff.F#3-PB-loop.wav,A,sustain,Horn,4.29,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/A/sustain/Horn/Horn.ff.F#3-PB-loop.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/Iowa/samples/Horn-solo/Horn.ff.F#4-PB-loop.wav,A,sustain,Horn,2.36,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/A/sustain/Horn/Horn.ff.F#4-PB-loop.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/Iowa/samples/Horn-solo/Horn.ff.F4-PB-loop.wav,A,sustain,Horn,2.76,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/A/sustain/Horn/Horn.ff.F4-PB-loop.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/Iowa/samples/Horn-solo/Horn.ff.F5-PB-loop.wav,A,sustain,Horn,4.17,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/A/sustain/Horn/Horn.ff.F5-PB-loop.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/Iowa/samples/Horn-solo/Horn.ff.G#2-PB-loop.wav,A,sustain,Horn,2.76,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/A/sustain/Horn/Horn.ff.G#2-PB-loop.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/Iowa/samples/Horn-solo/Horn.ff.G#4-PB-loop.wav,A,sustain,Horn,2.19,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/A/sustain/Horn/Horn.ff.G#4-PB-loop.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/Iowa/samples/Horn-solo/Horn.ff.G3-PB-loop.wav,A,sustain,Horn,2.74,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/A/sustain/Horn/Horn.ff.G3-PB-loop.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/Iowa/samples/Horn-solo/Horn.ff.G4-PB-loop.wav,A,sustain,Horn,2.36,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/A/sustain/Horn/Horn.ff.G4-PB-loop.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/Iowa/samples/Horn-solo/Horn.mf.A#2-PB-loop.wav,A,sustain,Horn,4.22,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/A/sustain/Horn/Horn.mf.A#2-PB-loop.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/Iowa/samples/Horn-solo/Horn.mf.A2-PB-loop.wav,A,sustain,Horn,4.64,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/A/sustain/Horn/Horn.mf.A2-PB-loop.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/Iowa/samples/Horn-solo/Horn.mf.A4-PB-loop.wav,A,sustain,Horn,2.42,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/A/sustain/Horn/Horn.mf.A4-PB-loop.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/Iowa/samples/Horn-solo/Horn.mf.B4-PB-loop.wav,A,sustain,Horn,2.44,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/A/sustain/Horn/Horn.mf.B4-PB-loop.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/Iowa/samples/Horn-solo/Horn.mf.C#4-PB-loop.wav,A,sustain,Horn,4.55,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/A/sustain/Horn/Horn.mf.C#4-PB-loop.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/Iowa/samples/Horn-solo/Horn.mf.C2-PB-loop.wav,A,sustain,Horn,6.16,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/A/sustain/Horn/Horn.mf.C2-PB-loop.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/Iowa/samples/Horn-solo/Horn.mf.C4-PB-loop.wav,A,sustain,Horn,2.57,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/A/sustain/Horn/Horn.mf.C4-PB-loop.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/Iowa/samples/Horn-solo/Horn.mf.C5-PB-loop.wav,A,sustain,Horn,2.32,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/A/sustain/Horn/Horn.mf.C5-PB-loop.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/Iowa/samples/Horn-solo/Horn.mf.D#2-PB-loop.wav,A,sustain,Horn,4.4,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/A/sustain/Horn/Horn.mf.D#2-PB-loop.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/Iowa/samples/Horn-solo/Horn.mf.D#4-PB-loop.wav,A,sustain,Horn,2.9,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/A/sustain/Horn/Horn.mf.D#4-PB-loop.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/Iowa/samples/Horn-solo/Horn.mf.D2-PB-loop.wav,A,sustain,Horn,4.33,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/A/sustain/Horn/Horn.mf.D2-PB-loop.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/Iowa/samples/Horn-solo/Horn.mf.E2-PB-loop.wav,A,sustain,Horn,4.37,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/A/sustain/Horn/Horn.mf.E2-PB-loop.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/Iowa/samples/Horn-solo/Horn.mf.E4-PB-loop.wav,A,sustain,Horn,3.0,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/A/sustain/Horn/Horn.mf.E4-PB-loop.wav
C:/Users/elagio/vs/lukia/orchestral-intro/Virtual-Playing-Orchestra3-1-wave-files/Virtual-Playing-Orchestra3/libs/Iowa/samples/Horn-solo/Horn.mf.E5-PB-loop.wav,A,sustain,Horn,2.45,C:/Users/elagio/vs/lukia/orchestral-intro/VPO3_SATB/A/sustain/Horn/Horn.mf.E5-PB-loop.wav
